severity,weather,road,light,lat,lon,highway,speed
property damage only,clear,dry,daylight,44.67034911636521,-63.49793143011893,residential,20
property damage only,clear,dry,daylight,44.632592116485384,-63.66125472831372,primary,70
property damage only,overcast,dry,daylight,44.676593556788966,-63.58764208481328,secondary,50
property damage only,overcast,dry,daylight,44.655364658793495,-63.59826178228733,residential,40
property damage only,overcast,dry,daylight,44.66908839776394,-63.54907641392713,residential,40
property damage only,overcast,dry,daylight,44.6660330932596,-63.63646825129765,primary,50
property damage only,clear,dry,daylight,44.72935584120077,-63.65558741900288,residential,40
non-fatal injury,overcast,dry,daylight,44.66441105681182,-63.61707468559642,residential,40
non-fatal injury,overcast,dry,daylight,44.777652848857095,-63.6817910679918,residential,50
property damage only,clear,dry,daylight,44.65424396827739,-63.58696228636062,secondary,50
property damage only,clear,dry,dark,44.673863868522545,-63.66048748703613,tertiary,50
property damage only,clear,dry,daylight,44.637074100774434,-63.70071991803543,primary,50
property damage only,overcast,dry,daylight,44.811501504558265,-63.60844808036374,residential,40
property damage only,overcast,dry,daylight,44.75234926045191,-63.66467819571355,primary,50
property damage only,overcast,dry,daylight,44.659098427120774,-63.58829781975013,residential,40
property damage only,overcast,dry,daylight,44.65085398998765,-63.61361408116073,primary,60
property damage only,clear,dry,daylight,44.65698885463703,-63.64072073945348,residential,40
non-fatal injury,overcast,wet,dark,44.68552672584275,-63.59059691778827,residential,40
property damage only,overcast,dry,daylight,44.6531406726179,-63.593156271798016,residential,40
property damage only,clear,dry,daylight,44.669476825652225,-63.61755736358994,residential,40
non-fatal injury,clear,dry,daylight,44.67845853652444,-63.53992888088344,highway,80
property damage only,clear,dry,daylight,44.69554855687944,-63.56526701021177,residential,20
property damage only,clear,dry,daylight,44.6446670630721,-63.61402804192878,tertiary,40
non-fatal injury,clear,dry,daylight,44.69732814381789,-63.60109183351308,residential,40
property damage only,clear,dry,daylight,44.76716256404051,-63.674654222651895,residential,50
property damage only,clear,dry,daylight,44.70074469686256,-63.60702182265478,primary,60
property damage only,clear,dry,daylight,44.69781160126986,-63.93042248574162,primary,70
property damage only,overcast,wet,dusk,44.69921368648848,-63.68959169216897,highway,100
property damage only,clear,dry,daylight,44.66090745126925,-63.62729246157318,residential,40
property damage only,clear,dry,daylight,44.68190576629549,-63.54951292284575,secondary,50
property damage only,clear,dry,daylight,44.64852745664171,-63.574558439266376,secondary,50
property damage only,clear,dry,daylight,44.67026749633482,-63.5377712304557,secondary,50
non-fatal injury,clear,dry,daylight,44.6355434954206,-63.52649388574366,secondary,60
property damage only,clear,dry,daylight,44.63702427472042,-63.6206299535433,secondary,50
property damage only,clear,dry,daylight,44.6573283205936,-63.59113044302272,secondary,50
property damage only,clear,dry,daylight,44.63408285164296,-63.5913356836197,residential,40
property damage only,clear,dry,daylight,44.77007070288385,-63.69263324566631,residential,40
property damage only,clear,dry,daylight,44.648516332461725,-63.62960542690423,secondary,50
property damage only,clear,dry,daylight,44.65189892138978,-63.59304272035018,residential,40
property damage only,clear,dry,daylight,44.66783961155246,-63.56697822208752,residential,40
property damage only,clear,dry,daylight,44.63506346175464,-63.66510304915703,highway,100
property damage only,clear,dry,dark,44.70127319985852,-63.67790249268014,tertiary,50
property damage only,clear,dry,dark,44.714272655413254,-63.38873299056019,residential,40
property damage only,clear,dry,daylight,44.65363558147547,-63.630177912716626,secondary,50
non-fatal injury,clear,dry,daylight,44.75626221081798,-63.646390491082,secondary,50
property damage only,clear,dry,daylight,44.75974123197893,-63.65983521844492,secondary,50
property damage only,clear,dry,daylight,44.649200070035256,-63.57506952635051,secondary,50
property damage only,clear,dry,daylight,44.68155483703551,-63.54760425942958,primary,50
non-fatal injury,clear,dry,daylight,44.6515721076988,-63.588347844250066,secondary,50
property damage only,clear,dry,daylight,44.67096569168995,-63.5347877213572,secondary,50
property damage only,clear,dry,daylight,44.6449399468891,-63.64456031903892,highway,100
property damage only,clear,dry,daylight,44.65943706268391,-63.63435271586293,secondary,50
property damage only,clear,dry,daylight,44.58488111123828,-63.58840538823458,residential,40
non-fatal injury,clear,dry,daylight,44.61201400780357,-63.491458837607325,residential,40
property damage only,clear,dry,daylight,44.69797591222882,-63.676791168970546,residential,40
property damage only,clear,dry,daylight,44.65296689277187,-63.62242691357608,residential,40
non-fatal injury,clear,dry,daylight,44.6574152053874,-63.59173674730194,secondary,50
non-fatal injury,clear,dry,daylight,44.73906013258217,-63.382217406126465,residential,40
property damage only,clear,dry,daylight,44.70078810185268,-63.68677035054701,secondary,50
non-fatal injury,clear,dry,daylight,44.671005660228026,-63.53201259151173,tertiary,50
property damage only,clear,dry,daylight,44.70075967897574,-63.563702052699064,secondary,70
non-fatal injury,clear,dry,daylight,44.69214811467992,-63.58092119513707,highway,100
property damage only,clear,dry,daylight,44.68201508813925,-63.60788614392285,residential,40
non-fatal injury,clear,dry,dusk,44.68316968550868,-63.6702211582435,residential,40
property damage only,clear,dry,daylight,44.64876233411007,-63.60235556216364,tertiary,50
property damage only,clear,dry,daylight,44.69771744489587,-63.6023832740973,residential,40
property damage only,clear,dry,daylight,44.63710453465123,-63.63062938594605,residential,40
property damage only,clear,dry,daylight,44.63907986543231,-63.56996378845107,tertiary,50
non-fatal injury,clear,dry,daylight,44.64719272370172,-63.59090138312286,primary,60
property damage only,clear,dry,daylight,44.725164516305995,-63.69157941867048,secondary,50
property damage only,clear,dry,daylight,44.654107795234474,-63.678185170583255,residential,20
property damage only,clear,dry,daylight,44.693367125994776,-63.567656352392085,highway,80
property damage only,clear,dry,daylight,44.69569357984881,-63.60035551162043,residential,40
non-fatal injury,clear,dry,daylight,44.731335439477824,-63.66043406233872,primary,50
property damage only,clear,dry,daylight,44.64585755115918,-63.58970244637294,secondary,50
non-fatal injury,clear,dry,daylight,44.58488111123828,-63.58840538823458,residential,40
property damage only,clear,dry,dusk,44.80418806162428,-63.60912989125977,highway,100
property damage only,clear,dry,daylight,44.64889186739852,-63.61017578493384,primary,60
property damage only,clear,dry,daylight,44.70695564294872,-63.56323198941677,residential,50
property damage only,clear,dry,daylight,44.66896871295188,-63.55890272325585,tertiary,40
non-fatal injury,clear,dry,daylight,44.66834238288292,-63.559956390993314,secondary,50
property damage only,clear,dry,daylight,44.69274632611348,-63.54541276231508,residential,40
property damage only,clear,dry,daylight,44.64753035933072,-63.60719797154913,primary,50
non-fatal injury,clear,dry,daylight,44.64404826146544,-63.649405313860775,highway,90
property damage only,clear,dry,dusk,45.017380801238325,-63.38425481821184,residential,40
non-fatal injury,clear,dry,daylight,44.69370320434416,-63.54674693035461,secondary,50
property damage only,clear,dry,daylight,44.70500373853952,-63.855694336024655,primary,70
property damage only,clear,dry,dark,44.67079877417743,-63.508255048111046,secondary,60
non-fatal injury,clear,dry,daylight,44.72057475882357,-63.73038959895182,residential,40
non-fatal injury,clear,dry,daylight,44.71983943265316,-63.58970848695837,residential,50
property damage only,clear,dry,daylight,44.63581809999614,-63.57053705500701,residential,40
property damage only,clear,dry,daylight,44.69921368648848,-63.68959169216897,highway,100
property damage only,clear,dry,daylight,44.817495046818934,-63.6121789712315,residential,40
property damage only,clear,dry,dark,44.89594361594899,-63.45081027534369,residential,40
non-fatal injury,clear,dry,daylight,44.668943678276726,-63.57661457304701,residential,40
property damage only,clear,dry,daylight,44.66667894121869,-63.64171052538519,residential,40
property damage only,clear,dry,daylight,44.65435036602258,-63.60792497482617,residential,40
property damage only,clear,dry,daylight,44.64329890958386,-63.575969575609186,tertiary,50
property damage only,clear,dry,daylight,44.72230026715393,-63.62301836043072,highway,100
property damage only,clear,dry,daylight,44.68201508813925,-63.60788614392285,residential,40
property damage only,clear,dry,daylight,44.740402016442424,-63.29031057656722,residential,40
property damage only,clear,dry,daylight,44.67604368573937,-63.58952907564383,secondary,50
property damage only,clear,dry,daylight,44.77748914654739,-63.66528252832258,residential,50
property damage only,clear,dry,daylight,44.622703045901964,-63.58446364058509,residential,40
property damage only,clear,dry,daylight,44.680697580397975,-63.49061329223036,residential,50
non-fatal injury,clear,dry,daylight,44.61463119139668,-63.477200935105,residential,40
non-fatal injury,clear,dry,daylight,44.68382162877929,-63.67569256147276,residential,40
non-fatal injury,clear,dry,daylight,44.66458994749932,-63.5651174417581,residential,40
property damage only,clear,dry,daylight,44.64236851555147,-63.58014678610628,tertiary,50
property damage only,clear,dry,daylight,44.68192994460423,-63.54257310417096,primary,50
property damage only,clear,dry,daylight,44.636221358645386,-63.668772698418856,residential,40
property damage only,clear,dry,daylight,44.7446088773472,-63.65661876452196,highway,100
property damage only,clear,dry,dusk,44.66283810463935,-63.55334405797544,secondary,50
property damage only,clear,dry,daylight,44.69569357984881,-63.60035551162043,residential,40
property damage only,clear,dry,daylight,44.64389409327175,-63.63032463952031,residential,40
property damage only,clear,dry,daylight,44.66245815572738,-63.62358804178697,primary,50
property damage only,clear,dry,daylight,44.66775227265454,-63.54985855672665,secondary,50
property damage only,clear,dry,daylight,44.66606140605651,-63.6584688094556,secondary,60
property damage only,clear,dry,daylight,44.74004681609414,-63.561709057251946,highway,100
property damage only,clear,dry,daylight,44.6639197587196,-63.6456914503116,residential,40
property damage only,clear,dry,daylight,44.64518773998001,-63.60587467228268,residential,40
property damage only,clear,dry,daylight,44.65117956747298,-63.5734874146145,residential,40
property damage only,clear,dry,daylight,44.67079877417743,-63.508255048111046,secondary,60
property damage only,clear,dry,daylight,44.66507074552083,-63.60990397254656,residential,40
property damage only,clear,dry,daylight,44.47893383299889,-63.61144475246323,secondary,50
property damage only,clear,dry,daylight,44.71460254380838,-63.59096833596258,primary,60
property damage only,clear,dry,daylight,44.676075969573944,-63.59198971717047,residential,40
property damage only,clear,dry,daylight,44.698378978155105,-63.60496498822515,residential,40
property damage only,clear,dry,daylight,44.75838137625738,-63.652087185859216,secondary,60
non-fatal injury,clear,dry,daylight,44.68284447157154,-63.59050657279139,tertiary,50
property damage only,clear,dry,daylight,44.48035784635436,-63.6077752273265,secondary,50
property damage only,clear,dry,daylight,44.64808198918465,-63.60503464764665,primary,50
property damage only,clear,dry,daylight,44.65020022636059,-63.59769162156483,tertiary,50
property damage only,clear,dry,daylight,44.67765639647468,-63.98607031411206,primary,70
property damage only,clear,dry,daylight,44.74298975283122,-63.28149407485584,residential,40
property damage only,clear,dry,daylight,44.66789648865608,-63.54418307009957,secondary,50
